faiss_position,venue_id,faiss_text
262,aeb70a49-e2d1-4804-92f6-8d098027ce2e,bert's cafe restaurant the greens american breakfast cafe medium
263,2ba379c1-6e59-43b7-89d0-fbcbcf988fba,the cheesecake factory al barsha 1 beverages desserts american high
264,e0959609-2990-453e-95ef-12e112943a7c,clucker's wood roasted chicken jebel ali racecourse american fastfood medium
265,c400e4c2-ac85-4c02-8ce7-2276afe9add8,the bhukkad cafe port saeed indian sandwiches arabic medium
266,25c45994-4b9a-441a-ac99-4e0a4fcd023e,apna sialkot sweets cafeteria international city indian sandwiches beverages low
267,c0f6876e-ca88-45bc-9ad2-fdfb61415035,pascal tepper french bakery restaurant al sufouh 2 international beverages salads medium
268,11705051-8380-4965-aa69-89640c8e3483,coffee island dubai international financial centre (difc) desserts cafe coffee low
269,3f69f2d2-2783-45b3-bfd1-48600947bbb8,gusto vero al barsha south 2 pizza italian italian medium
270,bc67ada7-b7de-4a8e-a17f-81077986d9ce,jabbour lebanese restaurant barsha heights (tecom) sandwiches arabic arabic medium
271,7c9ddd2e-7a76-4384-860b-cb9defb751a9,beyond velvet palm jumeirah breakfast cafe desserts medium
272,5dd69d70-5b9c-42c6-90ae-84716f50a146,grow al warqa sandwiches healthy grills low
273,7c5edd34-9959-48ce-8917-2ceff5620e73,blooms ava downtown dubai breakfast pizza international medium
274,c96e213e-237f-45fa-bd64-89349177bacf,karak inc cafe al wasl sandwiches arabic cafe low
275,88f922bd-230f-4c31-8eb7-951700771949,vietnamese foodies downtown dubai paleo medium
276,951f720a-44ab-4ac1-8f56-302e17be6c76,gelateria la romana bluewaters island italian desserts icecream medium
277,1a3e983b-e9c2-4038-816e-7c0dde7b9965,pizzaexpress trade centre beverages desserts pizza high
278,ba5cf321-82f8-4ffb-8e8d-0d5cddcdc5b6,shanghai kitchen al jafiliya nepali medium
279,2ee9e3a6-b83e-49d1-a680-442a7c5bff8d,l'antica pizzeria da michele dubai marina pizza italian italian high
280,18fe5158-ff1f-4798-9a69-f9620bf75a2d,kulcha king indian al karama fastfood indian beverages low
281,838cc06c-e37d-4500-99ec-6d63b22fd532,skinny genie al sufouh 2 sandwiches beverages breakfast medium
282,9a995e35-ec3e-46b0-9231-1028c128ee2d,naple pizza nadd al hamar pizza italian italian medium
283,3567f0e6-e8a7-4104-ac24-8905fa3dd673,gourmet city walk beverages burgers pizza medium
284,0152f076-45f1-4b93-831d-253e68597374,vietnamese foodies palm jumeirah asian asian healthy medium
285,c96c11a7-317f-4b69-8a7d-0408e07f1034,kamat vegetarian business bay indian beverages desserts low
286,70d37ffe-4b51-4a59-aea1-4c97b603eadd,feels al khawaneej sandwiches beverages healthy low
287,534c4124-053c-4fc9-81d2-7159a2295ec1,the noodle house city walk asian chinese asian high
288,95a03668-1bcb-4819-ae45-0df50ddd2967,osh del mar dubai marina seafood european bar medium
289,13a2e891-c044-4945-9220-e1214c2b6658,maraheb international city breakfast arabic fastfood medium
290,61b35d97-3124-4513-abd2-aade86267414,caribou coffee business bay sandwiches breakfast coffee medium
291,a17d2d1b-9a3f-410f-82f8-5047548158eb,golden fork fresh food restaurant al bada'a arabic grills seafood medium
292,964d27d7-5a75-4eca-9b01-6d7fdc73efa5,al shorfa restaurant cafe dubai marina sandwiches arabic healthy medium
293,e5c53fba-d801-411e-9ce8-e04fe9766c39,al farah gourmet umm suqeim sandwiches arabic burgers medium
294,6c1e2ca8-e59c-4629-95aa-e28ec43fe350,awani dubai marina arabic arabic grills high
295,22d067ab-c851-4065-a657-aaf0ab8b125f,aprons hammers dubai marina desserts seafood salads low
296,7838d721-d682-4252-89b2-f3c8c5b54e98,el n london dubai international financial centre (difc) bakery medium
297,ed5b0771-b1c6-4a5c-ad51-7200c62d1eac,dallo momo restaurant international city fastfood indian breakfast medium
298,b981e638-f9f7-4aa6-a6a7-748b1c67fa88,daily express restaurant mirdif indian sandwiches grills medium
299,afef248c-b0b7-4fb9-ae38-568e18a552ee,the noodle house umm suqeim asian chinese asian medium
300,72746072-298d-4d24-805e-8d938a6f8caa,eataly festival city pizza italian italian high
301,d9f1379c-058e-4bcb-bcd2-ef584a5f1e7a,vietnamese foodies dubai hills beverages asian healthy medium
302,024cd5fc-6bc2-4ca9-b78d-b361f429f268,jj chicken motor city sandwiches arabic arabic low
303,08958e3b-59fb-4f3c-80b8-7198934fa6fa,new shanghai downtown dubai asian chinese asian high
304,2b0f97c9-0da4-4006-91dc-8c1f65249ecb,mogi-ya authentic japanese restaurant umm hurair 1 asian japanese japanese medium
305,8a029817-9096-4385-8432-3ec7a955642f,la piazzetta italian restaurant jumeirah beach residence (jbr) beverages pizza italian medium
306,a410331e-7c99-45ef-b855-6fece3b74801,caribou coffee business bay sandwiches breakfast coffee medium
307,342150dc-9fc8-405c-8b80-1fcf7b5afe12,kronfaly al barsha 3 sandwiches arabic lebanese medium
308,8ab0a1b2-0c80-4a2b-8a43-cf1d33390173,chinese pavilion restaurant jumeirah asian chinese medium
309,6d229409-6998-48de-9c2f-817c05aead36,caribou coffee the views sandwiches breakfast coffee medium
310,3a6eac3d-8747-4a42-9bd1-da725a11f9f2,lokmet gibran jumeirah lake towers (jlt) sandwiches arabic cafe medium
311,894f1b4f-a599-4b4a-9795-94f2b6877bf7,lokmat baladna business bay sandwiches arabic grills medium
312,1c594685-2cbb-4958-af79-31ead6b675cd,sammach spot downtown dubai arabic grills seafood medium
313,3936e7a2-35a1-4c08-925d-0fb49104d599,hizom restaurant al barsha south 3 sandwiches burgers grills medium
314,7bf6c13a-3197-4e3c-b469-1436143eee74,yamanote atelier motor city fastfood sandwiches breakfast low
315,85390dce-32b4-4927-bc0b-c6aea525c587,masala biryani jumeirah village circle (jvc) indian grills indian low
316,672adf86-b079-4933-aa18-37157d6113a0,code eight restaurant barsha heights (tecom) beverages arabic arabic low
317,e792a3d9-f013-4b1d-a9b0-f3b1a02bb790,al rayhan restaurant al twar 3 arabic grills grills medium
318,c6cb7f65-acfb-4853-aa68-11f52c90f988,la fabrique crêperie umm suqeim french breakfast crepe medium
319,fb96fc08-ae5b-484f-b10b-73c858c67047,sokos cafe trade centre sandwiches beverages desserts low
320,2eb6ec1e-285d-439f-b7ad-791b4fd23a82,hapi al satwa breakfast cafe icecream medium
321,5b1e479d-065c-44e7-acf9-f4279df929df,ninive trade centre arabic arabic vegetarian high
322,3252dd74-a2f1-4eb5-8475-639d4d874f09,chick n lick al barsha south 2 fastfood sandwiches american medium
323,038a6907-537b-4378-928d-abea08aa0538,goldfish restaurant al wasl asian healthy japanese medium
324,7aca1e01-1b2e-4f5e-a45f-11dc8584360c,tent jumeirah restaurant umm suqeim arabic cafe arabic low
325,e912f89b-1300-4306-a883-d202d47d9205,cake with us international city bakery desserts bakery medium
326,ab605c6c-1b84-4eaa-ab2d-398f5c1e20e8,gazebo jebel ali village indian beverages desserts medium
327,59e8c503-c080-4779-8c6a-775e0b44b824,red ribbon cakes bistro oud metha beverages desserts american medium
328,8f7df9ee-9d4d-48ae-8baa-a0ddac24fffb,cake n more patisserie dubai silicon oasis (dso) desserts desserts icecream medium
329,ca418863-30a4-42e1-ad13-f0a0af967607,the third brooklyn dubai marina beverages american asian medium
330,c18211c3-10a2-48b6-a6e9-0a55a61b5625,beirut sea dubai marina arabic breakfast grills medium
331,30e3b5c6-501c-44d2-b9e8-cdce28d39e65,massimo's gelato caffe city walk beverages pizza italian high
332,54b4ae1b-8551-4903-890e-eb76b1526c75,wokyo noodle bar motor city asian chinese japanese medium
333,928c184a-3641-4bbf-96b3-ce8fe5b4391d,sanderson's restaurant police academy ripe market al sufouh 1 medium
334,a88182c5-6c9f-44b6-8ae8-2a791611c10b,pancake house al mankhool sandwiches desserts american medium
335,3025c866-3869-484a-840a-614e271aee43,cafe 2020 festival city fastfood sandwiches beverages low
336,02b8aed4-2238-4327-a73d-45f9976b1466,trouvaille jaddaf sandwiches beverages breakfast medium
337,6f8cd3af-d679-4503-99cd-ec827f6fcda9,jan's noodles al muteena asian asian thai medium
338,36f80771-c992-46df-ad5c-f91370330d57,foul and tamees jumeirah beverages arabic breakfast low
339,ef3307ac-f540-4e2b-ae9d-4071dd72fbc3,asmak al aumdah seafood restaurant al barsha 1 arabic seafood salads medium
340,e66635ef-2715-4d6b-9d41-c1c7a47fdf3c,sumo sushi bento jumeirah lake towers (jlt) asian seafood japanese medium
341,43f51ec6-74d6-4ee4-bbdc-f3d56f07fd37,bikanervala trade centre indian desserts chinese low
342,32d3c363-1659-4770-97f2-8ceaf11f4343,99 sushi bar downtown dubai asian healthy seafood medium
343,f162ccdd-7ea3-48f5-826a-f4257aaab606,salmontini le bistro dubai international financial centre (difc) asian international seafood high
344,6413e629-60a9-439d-b9e4-236351acba6b,arz lebanon jumeirah arabic arabic grills medium
345,f9468b64-8606-46b2-ba28-f0bbbb0abfd4,french bakery dubai hills sandwiches beverages desserts medium
346,dd3e7274-a27b-462e-aeae-de2b6176596e,behrouz biryani al karama indian grills indian medium
347,d8026f0d-4afc-44ae-88a1-5164cfecc747,cactus jacks al garhoud grills bar mexican high
348,977f9811-9be6-4105-b1dc-c01544b6b8e8,loolia lebanese restaurant majan sandwiches arabic grills medium
349,356a2187-cc18-4519-8042-8c6858ee3940,najd palace nadd al hamar indian arabic arabic medium
350,b8131ec8-16c6-49db-8e20-979897269f5b,the roost rotisserie umm al sheif paleo medium
351,c92b397d-95a0-4f93-9141-b17b7f134db8,new earth cafe al barari desserts breakfast cafe medium
352,af2ea4af-c391-46af-a69e-01829437002f,maiz tacos jumeirah lake towers (jlt) desserts medium
353,b46c9a11-571d-4a88-8655-a9332c6274d2,al safadi motor city arabic breakfast arabic medium
354,5bece312-f394-4003-8e9a-62c8352d7735,happy box city walk desserts bakery desserts medium
355,a8ec4423-9e3b-4c0d-b572-96e350a708ab,home bakery kitchen jaddaf sandwiches beverages desserts medium
356,d374cc27-ecc7-45e5-9902-8d0911e9a766,last straw al warqa beverages burgers coffee medium
357,3293b57b-f5e9-4a3a-bde7-51b3e2edfd99,al bait al shami jumeirah beach residence (jbr) sandwiches arabic arabic medium
358,c310f402-e13e-47db-b83a-f5a7c2d4b4ee,maraheb al quasis 1 beverages arabic breakfast medium
359,47465e05-e1bf-4cfd-883c-66f92a4af391,domino's dubai investment park 1 fastfood american pizza low
360,44d2fb77-bdee-4001-8fd5-579b44b2acdf,debonairs pizza al garhoud fastfood desserts american low
361,ta_96c052362982,sky bar international bar medium
362,ta_5c728f184755,dream dubai mediterranean bar medium
363,ta_2579bb664bcb,bar buci international bar medium
364,ta_eb4db1d6ba46,yasmina restaurant healthy seafood medium
365,ta_2bad855b2e89,the edge european medium
366,ta_e27d9b1a054f,bossman's burgr factory american high
367,ta_dc1a2b82b443,ayamna lebanese arabic medium
368,ta_ea447d7bb568,the shore bar medium
369,ta_b873f5f93a8e,patriki european medium
370,ta_5904b6c12c6d,clay dubai mexican mexican medium
371,ta_42ba1fd2e85c,sette italian italian high
372,ta_dd44f989ceb3,rhodes w1 european european high
373,ta_e15dfd63f8b1,giardino asian mediterranean high
374,ta_4d78e31dcb05,ergo cocktail bar & restaurant mediterranean medium
375,ta_e50c518bc00a,nando's european european medium
376,ta_302f37f09ab5,the crossing indian international medium
377,ta_532c07fc699f,phantom house lebanese bar medium
378,ta_23e610c0d76d,the grill shack american grills medium
379,ta_bcd3e80c40c5,iskender doner turkish mediterranean medium
380,ta_033e4ba889f3,zroom uzbek international medium
381,ta_0239644ebf51,kinara by vikas khanna indian asian high
382,ta_c40f9887b170,flo dubai japanese mediterranean medium
383,ta_e0591e7b6c66,naughty pizza dubai italian pizza medium
384,ta_f0e52b24c275,bombay brasserie indian asian high
385,ta_ca7b82ba090f,seafire steakhouse and bar grills european high
386,ta_e69d43972de7,tresind dubai indian international high
387,ta_0c80d259160f,varq indian asian medium
388,ta_99fa243b5e9b,brass monkey social american bar medium
389,ta_a9128c648b04,grapeskin grape bar and kitchen bar european medium
390,ta_67d2746a6cb2,ahlan lounge @ gate b26 bar international medium
391,ta_8d713b2a5a11,the tap house european asian medium
392,ta_0744d282ceeb,swiss butter french grills medium
393,ta_deab5f0f3a71,kamat vegetarian restaurant indian asian medium
394,ta_600dd5ce3f17,senor pico mexican bar medium
395,ta_3a471ebcbb1b,summer place dubai asian chinese medium
396,ta_51bd6fce5aef,the noodle house - nakheel mall asian healthy medium
397,ta_7483a1c24406,rang mahal indian medium
398,ta_e750bea43a84,asil restaurant lebanese arabic high
399,ta_a85daba82be3,the third brooklyn lounge italian american medium
400,ta_ba1389c78d4c,nolo international indian medium
401,ta_3bbdc9fba8e2,al shorfa restaurant & cafe lebanese arabic medium
402,ta_f01e241521ba,village bistro mediterranean medium
403,ta_6eeee0afcea0,la piscina mediterranean japanese medium
404,ta_ecf39a4ad606,mado jumeirah turkish arabic medium
405,ta_198fd111736f,rhain dubai international european high
406,ta_a017b91f7e86,kimura-ya authentic japanese restaurant - 4th branch creek japanese grills high
407,ta_b49f92cee3c1,plaj mediterranean medium
408,ta_ce92a63666a5,tribes carnivore grills african medium
409,ta_57633c3ee79f,al khayma heritage restaurant & cafe grills arabic medium
410,ta_3c68faa187de,aer lounge dubai bar japanese medium
411,ta_f670e3c238c8,qwerty bar international medium
412,ta_a40a17b32b73,jones the grocer - delta jbr australian medium
413,ta_8cce67582270,azure beach dubai bar mediterranean medium
414,ta_f7d99aaaa9a4,hidemasa japanese japanese high
415,ta_0824329342ac,bridgewater tavern american bar medium
416,ta_e71d24040ad7,kimura-ya authentic japanese restaurant - 3rd branch marriot hotel al jaddaf dubai japanese grills high
417,ta_8f7ee74dce71,amala indian high
418,ta_aa78de384e61,vanitas italian seafood high
419,ta_48cad5a1f9cb,logs & embers american high
420,ta_d52bf675cd48,blu skylounge dubai international medium
421,ta_4e044dcb9326,sansation mediterranean arabic medium
422,ta_110999206862,saffron japanese asian medium
423,ta_a501611e6305,white orchid restaurant asian international high
424,ta_72d3125856ee,warehouse bar medium
425,ta_659161077e11,fire lake grill house restaurant and bar american grills high
426,ta_6c55b58a9fa4,trader vic's palm jumeirah bar bar medium
427,ta_78724b078cde,tong thai asian thai high
428,ta_e020673d8076,billionaire dubai italian japanese high
429,ta_4b671207ff33,asia republic asian thai medium
430,ta_9d0510014d03,anasa greek seafood medium
431,ta_7f9b33b31171,morgan's gastropub bar bar medium
432,ta_c56d1a1f4148,vietnamese foodies downtown asian asian low
433,ta_c212d6027524,alloro italian mediterranean medium
434,ta_5c3d96511efa,punjab pure veg by amritsr italian chinese medium
435,ta_c869ef622623,virgin izakaya dubai asian japanese high
436,ta_c10021de10dd,enigma arabic arabic high
437,ta_b8ac9a0ff6b8,meshico - the soul of mexico mexican mexican medium
438,ta_793091fc8135,kaleidoscope italian chinese medium
439,ta_6dc51934dc3e,pascal tepper french bakery french cafe medium
440,ta_640a133a634f,mina's kitchen international arabic medium
441,ta_d7baf561432d,nando's mall of the emirates medium
442,ta_8b0fa6de397d,sardina seafood restaurant seafood mediterranean medium
443,ta_936c77b09b20,gazebo restaurant indian seafood medium
444,ta_a6fb3a3af23e,graze gastro grill grills grills medium
445,ta_33447a5f3031,taikun dubai japanese french high
446,ta_ddc9061fbdda,la bamba restaurant seafood mediterranean medium
447,ta_695626cebbae,sansation arabian ranches lebanese cafe medium
448,ta_174d2f3e1b55,liv healthy international high
449,ta_0cb90794c4fd,clap restaurant dubai japanese japanese high
450,ta_e1d608208811,prime68 steakhouse american grills high
451,ta_35d8b05fa319,the noodle house - city walk chinese asian medium
452,ta_2e8e6399a71b,cafe society dubai cafe international medium
453,ta_66a67b29868c,glo restaurant international japanese medium
454,ta_b273c80642c0,coucou rooftop dubai mediterranean medium
455,ta_ad057c766763,trattoria by cinque medium
456,ta_64e71de0c918,yalumba international international medium
457,ta_dcbf2a64d42d,avatara indian international medium
458,ta_d4d3b2cee54e,the meat co grills grills high
459,ta_258cade4d1e5,kitchen6 healthy chinese medium
460,ta_8ae7ccb90fd4,doors freestyle grill - steakhouse grills seafood high
461,ta_738aae9fefc8,makira japanese japanese medium
462,ta_cb903e85bbf1,qamar indian grills medium
463,ta_f31063604705,tan cha restaurant chinese asian high
464,ta_1db82defc247,wet deck dubai bar international medium
465,ta_dd312c73df0b,secret garden by vii bar seafood high
466,ta_8925365199e9,awtar lebanese high
467,ta_3510d11807aa,nova restaurant & lounge japanese high
468,ta_9caf8ba867dc,sikka cafe - city walk arabic cafe medium
469,ta_ef9b3cef956c,chuan chinese seafood high
470,ta_66fa3ccfa34d,taperia european medium
471,ta_1ac6b2ec2b51,dunes cafe international medium
472,ta_8be5fe5ceb3c,maiden shanghai chinese high
473,ta_899e7282aa41,3bk restaurant international bar high
474,ta_1490f147b3ff,lolita pool bar & lounge international medium
475,ta_dcd6d08ca355,level 43 sky lounge bar japanese medium
476,ta_90079e844234,the hills pool deck international grills medium
477,ta_bafc588792a6,gusto italian restaurant italian mediterranean high
478,ta_1e56cfc49c04,purani dilli sheikh zayed road indian asian medium
479,ta_47d8a4b3a650,basko european arabic medium
480,ta_a7411512b754,mama zonia mexican japanese medium
481,ta_11e916d4a2fb,24th st. world street food indian streetfood medium
482,ta_102757052d21,sui mui dubai japanese asian high
483,ta_d633f9a846b1,jaffer bhai’s restaurant indian medium
484,ta_b90a67bfdc23,mare by bussola italian medium
485,ta_735ac5becd95,the noodle house - jbr asian chinese high
486,ta_b9f483e0b1ec,ciao bella italian high
487,ta_6f131e651ca8,garden of dreams mediterranean bar medium
488,ta_525597189ca1,khyber indian medium
489,ta_06132d0b03b9,fogueira mexican grills high
490,ta_e6c03273172a,windows bar bar international high
491,ta_4cac93940e37,flair 5 bar international medium
492,ta_8f3084361147,moe's on the 5th bar medium
493,ta_b140efc56430,entrecote cafe de paris - the dubai mall french grills medium
494,ta_1629e49cfb3e,cucina mia restaurant italian fastfood medium
495,ta_2fc8ef324d50,black tap craft burgers & shakes - jbr american bar medium
496,ta_4abefe83b3cc,harvesters restaurant bar european medium
497,ta_6055e5a3a5c2,venus ristorante medium
498,ta_490fc14ed14b,fusion chinese japanese medium
499,ta_8983a45f0a16,trader vic's jbr bar polynesian medium
